pair_id,token_address,chain,dex_name,pair_address,base_token,quote_token,pair_created_at,pair_age_minutes,pair_age_hours,liquidity_usd,fdv,market_cap,fdv_liquidity_ratio,marketcap_liquidity_ratio,price_usd,volume_5m,volume_1h,volume_6h,volume_24h,volume_liquidity_ratio,txns_5m_buys,txns_5m_sells,txns_15m_buys,txns_15m_sells,txns_1h_buys,txns_1h_sells,txns_24h_buys,txns_24h_sells,total_txns_1h,total_txns_24h,buy_ratio,unique_buyers_15m,unique_buyers_1h,unique_buyers_24h,price_change_5m,price_change_1h,price_change_6h,price_change_24h,estimated_slippage_100_usd,raw_json,scan_time
base:0xa24c1c57f4d0f949be52f6ac32cbe5c13c89b405c776b2c63c4db98850ce6ebb,0xD9123E1C3e1cb83be8154543779Ab3134E0E39C7,base,uniswap,0xa24c1c57f4d0f949be52f6ac32cbe5c13c89b405c776b2c63c4db98850ce6ebb,AGENTIFY,flETH,2026-05-09T14:00:53+00:00,130.41261061666665,2.173543510277778,18064.88,19660.0,19660.0,1.0882995071099282,1.0882995071099282,1.966e-07,0.0,806.69,7776.8,7776.8,0.4304927572173189,0,0,0,0,3,4,71,24,7,95,0.42857142857142855,0,3,71,,7.04,87.18,87.18,,"{""baseToken"":{""address"":""0xD9123E1C3e1cb83be8154543779Ab3134E0E39C7"",""name"":""Agentify Protocol"",""symbol"":""AGENTIFY""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":19660,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/3NeR60qqyEAomNRW?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/uYfhOMvZLeRqj-Lr?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0xd9123e1c3e1cb83be8154543779ab3134e0e39c7?timestamp=1778343000000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/Use_Agentify""}],""websites"":[{""label"":""Website"",""url"":""https://agentify.fun""}]},""labels"":[""v4""],""liquidity"":{""base"":71389700555,""quote"":1.7388,""usd"":18064.88},""marketCap"":19660,""pairAddress"":""0xa24c1c57f4d0f949be52f6ac32cbe5c13c89b405c776b2c63c4db98850ce6ebb"",""pairCreatedAt"":1778335253000,""priceChange"":{""h1"":7.04,""h24"":87.18,""h6"":87.18},""priceNative"":""0.00000000008484"",""priceUsd"":""0.0000001966"",""quoteToken"":{""address"":""0x000000000D564D5be76f7f0d28fE52605afC7Cf8"",""name"":""flETH"",""symbol"":""flETH""},""txns"":{""h1"":{""buys"":3,""sells"":4},""h24"":{""buys"":71,""sells"":24},""h6"":{""buys"":71,""sells"":24},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0xa24c1c57f4d0f949be52f6ac32cbe5c13c89b405c776b2c63c4db98850ce6ebb"",""volume"":{""h1"":806.69,""h24"":7776.8,""h6"":7776.8,""m5"":0}}",2026-05-09T16:11:17+00:00
base:0x643dca507ad4c13e58601f44ba4ec9b58cd1a66568cf3d65f25aa43e3ee2d272,0x2A9c1C9325fEcd37bE10F9C1082192E955D54b07,base,uniswap,0x643dca507ad4c13e58601f44ba4ec9b58cd1a66568cf3d65f25aa43e3ee2d272,NOCOIN,WETH,2026-05-09T16:03:47+00:00,70.75189468333333,1.1791982447222222,52726.11,644746.0,644746.0,12.228211032446733,12.228211032446733,6.447e-06,4011.79,210047.26,243849.75,243849.75,4.624838623596545,38,61,38,61,803,1927,980,2214,2730,3194,0.29413919413919415,38,803,980,23.32,137.0,1644.0,1644.0,,"{""baseToken"":{""address"":""0x2A9c1C9325fEcd37bE10F9C1082192E955D54b07"",""name"":""NoCoin"",""symbol"":""NOCOIN""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":644746,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/XYmvKGjEYxFoRFpn?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/vGb4sfm-6JyY98GL?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x2a9c1c9325fecd37be10f9c1082192e955d54b07?timestamp=1778346900000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/NoCoin_1""}],""websites"":[{""label"":""Website"",""url"":""https://www.nocoin.live/""}]},""labels"":[""v4""],""liquidity"":{""base"":4663234361,""quote"":9.7227,""usd"":52726.11},""marketCap"":644746,""pairAddress"":""0x643dca507ad4c13e58601f44ba4ec9b58cd1a66568cf3d65f25aa43e3ee2d272"",""pairCreatedAt"":1778342627000,""priceChange"":{""h1"":137,""h24"":1644,""h6"":1644,""m5"":23.32},""priceNative"":""0.000000002766"",""priceUsd"":""0.000006447"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":803,""sells"":1927},""h24"":{""buys"":980,""sells"":2214},""h6"":{""buys"":980,""sells"":2214},""m5"":{""buys"":38,""sells"":61}},""url"":""https://dexscreener.com/base/0x643dca507ad4c13e58601f44ba4ec9b58cd1a66568cf3d65f25aa43e3ee2d272"",""volume"":{""h1"":210047.26,""h24"":243849.75,""h6"":243849.75,""m5"":4011.79}}",2026-05-09T17:14:32+00:00
base:0xef9d90806b051a68d8ffbdfdceb6acdd7491180562651dd2bcaf0c4d2fe550da,0xb66e76F9Ed3e13F24C5b68F68BE631CD82AffbA3,base,uniswap,0xef9d90806b051a68d8ffbdfdceb6acdd7491180562651dd2bcaf0c4d2fe550da,VVVKernel,WETH,2026-05-09T18:52:43+00:00,42.9742719,0.716237865,100177.2,167629.0,167629.0,1.6733248683333135,1.6733248683333135,1.676e-06,17171.95,554090.37,554090.37,554090.37,5.531102586217223,36,96,36,96,1205,2121,1205,2121,3326,3326,0.362297053517739,36,1205,1205,-24.16,738.0,738.0,738.0,,"{""baseToken"":{""address"":""0xb66e76F9Ed3e13F24C5b68F68BE631CD82AffbA3"",""name"":""Venice Kernel"",""symbol"":""VVVKernel""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":167629,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/6MOPCtHhGvHB47Cd?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/PlOQeAbVmi-JUp4k?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0xb66e76f9ed3e13f24c5b68f68be631cd82affba3?timestamp=1778355300000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/VeniceKernel""}],""websites"":[{""label"":""Website"",""url"":""https://vvvkernel.com/""}]},""labels"":[""v4""],""liquidity"":{""base"":36095675271,""quote"":17.03818,""usd"":100177.2},""marketCap"":167629,""pairAddress"":""0xef9d90806b051a68d8ffbdfdceb6acdd7491180562651dd2bcaf0c4d2fe550da"",""pairCreatedAt"":1778352763000,""priceChange"":{""h1"":738,""h24"":738,""h6"":738,""m5"":-24.16},""priceNative"":""0.0000000007199"",""priceUsd"":""0.000001676"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":1205,""sells"":2121},""h24"":{""buys"":1205,""sells"":2121},""h6"":{""buys"":1205,""sells"":2121},""m5"":{""buys"":36,""sells"":96}},""url"":""https://dexscreener.com/base/0xef9d90806b051a68d8ffbdfdceb6acdd7491180562651dd2bcaf0c4d2fe550da"",""volume"":{""h1"":554090.37,""h24"":554090.37,""h6"":554090.37,""m5"":17171.95}}",2026-05-09T19:35:41+00:00
base:0x348b81863531ce001a9ee8b5d4d0230f76314cc7ef9e89aa63dee9b50b1cd333,0x8f9e7ce623e99C789dc01579a42522CF9077CC8a,base,uniswap,0x348b81863531ce001a9ee8b5d4d0230f76314cc7ef9e89aa63dee9b50b1cd333,RoboX,WETH,2026-05-10T10:05:25+00:00,121.38743778333334,2.0231239630555558,45651.37,100647.0,100647.0,2.2046873949237447,2.2046873949237447,1.006e-05,14395.63,244173.24,554636.79,554636.79,12.149400773733625,16,25,16,25,353,412,930,893,765,1823,0.46143790849673205,16,353,930,-24.42,-43.33,1289.0,1289.0,,"{""baseToken"":{""address"":""0x8f9e7ce623e99C789dc01579a42522CF9077CC8a"",""name"":""RoboX Token"",""symbol"":""RoboX""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":100647,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/4_DPZ3GksTj-7gJ1?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/ZkosymLkfJKK6lMo?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x8f9e7ce623e99c789dc01579a42522cf9077cc8a?timestamp=1778414700000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/robox_robotics""}],""websites"":[]},""labels"":[""v4""],""liquidity"":{""base"":2585320856,""quote"":8.457,""usd"":45651.37},""marketCap"":100647,""pairAddress"":""0x348b81863531ce001a9ee8b5d4d0230f76314cc7ef9e89aa63dee9b50b1cd333"",""pairCreatedAt"":1778407525000,""priceChange"":{""h1"":-43.33,""h24"":1289,""h6"":1289,""m5"":-24.42},""priceNative"":""0.000000004335"",""priceUsd"":""0.00001006"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":353,""sells"":412},""h24"":{""buys"":930,""sells"":893},""h6"":{""buys"":930,""sells"":893},""m5"":{""buys"":16,""sells"":25}},""url"":""https://dexscreener.com/base/0x348b81863531ce001a9ee8b5d4d0230f76314cc7ef9e89aa63dee9b50b1cd333"",""volume"":{""h1"":244173.24,""h24"":554636.79,""h6"":554636.79,""m5"":14395.63}}",2026-05-10T12:06:48+00:00
base:0xad69cf15d7b9645ed79c87434e33b81a81b27ee6bece8c813ada2fbd39bc0824,0xf41FaaCdD6b1D0Db127Ec16572B1CAC861F75544,base,uniswap,0xad69cf15d7b9645ed79c87434e33b81a81b27ee6bece8c813ada2fbd39bc0824,bLend,ETH,2026-05-10T09:41:23+00:00,256.11654630000004,4.268609105,60921.0,62951.0,62951.0,1.033321843042629,1.033321843042629,0.06295,72.29,35996.3,988516.67,988516.67,16.2262055777154,1,3,1,3,119,115,1832,1194,234,3026,0.5085470085470085,1,119,1832,-0.12,-32.27,35.71,35.71,,"{""baseToken"":{""address"":""0xf41FaaCdD6b1D0Db127Ec16572B1CAC861F75544"",""name"":""BaseLend"",""symbol"":""bLend""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":62951,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/IeFEtR6iePtQpv84?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/LjyPZ-mZ8RTbn4lY?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0xf41faacdd6b1d0db127ec16572b1cac861f75544?timestamp=1778421600000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/BaseLendio""}],""websites"":[{""label"":""Website"",""url"":""https://baselend.io/""}]},""labels"":[""v4""],""liquidity"":{""base"":840577,""quote"":3.4373,""usd"":60921},""marketCap"":62951,""pairAddress"":""0xad69cf15d7b9645ed79c87434e33b81a81b27ee6bece8c813ada2fbd39bc0824"",""pairCreatedAt"":1778406083000,""priceChange"":{""h1"":-32.27,""h24"":35.71,""h6"":35.71,""m5"":-0.12},""priceNative"":""0.00002702"",""priceUsd"":""0.06295"",""quoteToken"":{""address"":""0x0000000000000000000000000000000000000000"",""name"":""Ether"",""symbol"":""ETH""},""txns"":{""h1"":{""buys"":119,""sells"":115},""h24"":{""buys"":1832,""sells"":1194},""h6"":{""buys"":1832,""sells"":1194},""m5"":{""buys"":1,""sells"":3}},""url"":""https://dexscreener.com/base/0xad69cf15d7b9645ed79c87434e33b81a81b27ee6bece8c813ada2fbd39bc0824"",""volume"":{""h1"":35996.3,""h24"":988516.67,""h6"":988516.67,""m5"":72.29}}",2026-05-10T13:57:29+00:00
base:0x0a45cf6141b0065bbb335121a9b4e7705f4c0ccb901f89279c6139ca88d67f31,0x519D57CD8D6436Ed38B3803F85b3681bE44BCC07,base,uniswap,0x0a45cf6141b0065bbb335121a9b4e7705f4c0ccb901f89279c6139ca88d67f31,AI,ETH,2026-03-25T16:42:49+00:00,66074.68321296666,1101.244720216111,112160.41,118064.0,118064.0,1.0526352391186873,1.0526352391186873,0.000118,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,,0,0,0,,,,,,"{""baseToken"":{""address"":""0x519D57CD8D6436Ed38B3803F85b3681bE44BCC07"",""name"":""Apple Intelligence"",""symbol"":""AI""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":118064,""labels"":[""v4""],""liquidity"":{""base"":949996076,""quote"":0.0002004,""usd"":112160.41},""marketCap"":118064,""pairAddress"":""0x0a45cf6141b0065bbb335121a9b4e7705f4c0ccb901f89279c6139ca88d67f31"",""pairCreatedAt"":1774456969000,""priceChange"":{},""priceNative"":""0.00000005099"",""priceUsd"":""0.0001180"",""quoteToken"":{""address"":""0x0000000000000000000000000000000000000000"",""name"":""Ether"",""symbol"":""ETH""},""txns"":{""h1"":{""buys"":0,""sells"":0},""h24"":{""buys"":0,""sells"":1},""h6"":{""buys"":0,""sells"":0},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0x0a45cf6141b0065bbb335121a9b4e7705f4c0ccb901f89279c6139ca88d67f31"",""volume"":{""h1"":0,""h24"":0,""h6"":0,""m5"":0}}",2026-05-10T13:57:29+00:00
base:0x2272ea9f3985aea7676f5093c54e2df989d940d5c489df0d4c2abd25c3cfcb86,0x6dD46f366D02571A60969e9A517E736681596B07,base,uniswap,0x2272ea9f3985aea7676f5093c54e2df989d940d5c489df0d4c2abd25c3cfcb86,GOTCHI,WETH,2026-05-10T13:05:11+00:00,109.91745273333333,1.8319575455555555,15831.19,14076.0,14076.0,0.8891308865600122,0.8891308865600122,1.407e-07,0.0,72482.55,293359.04,293359.04,18.53044780588193,0,0,0,0,253,480,893,1718,733,2611,0.3451568894952251,0,253,893,,-89.12,-5.23,-5.23,,"{""baseToken"":{""address"":""0x6dD46f366D02571A60969e9A517E736681596B07"",""name"":""Opengotchi"",""symbol"":""GOTCHI""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":14076,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/H6c5F1FFPUyJmwI_?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/RuxDz8spBSJM6ZrN?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x6dd46f366d02571a60969e9a517e736681596b07?timestamp=1778424900000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/open_gotchi""}],""websites"":[]},""labels"":[""v4""],""liquidity"":{""base"":101584910476,""quote"":0.6566,""usd"":15831.19},""marketCap"":14076,""pairAddress"":""0x2272ea9f3985aea7676f5093c54e2df989d940d5c489df0d4c2abd25c3cfcb86"",""pairCreatedAt"":1778418311000,""priceChange"":{""h1"":-89.12,""h24"":-5.23,""h6"":-5.23},""priceNative"":""0.00000000006034"",""priceUsd"":""0.0000001407"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":253,""sells"":480},""h24"":{""buys"":893,""sells"":1718},""h6"":{""buys"":893,""sells"":1718},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0x2272ea9f3985aea7676f5093c54e2df989d940d5c489df0d4c2abd25c3cfcb86"",""volume"":{""h1"":72482.55,""h24"":293359.04,""h6"":293359.04,""m5"":0}}",2026-05-10T14:55:06+00:00
base:0xBc1845822894fBA85A74B6a334c760aEFDceB23C,0x409e79C96389C00Fb5a46586acE2615c6d09C76e,base,uniswap,0xBc1845822894fBA85A74B6a334c760aEFDceB23C,AIUSD,USDC,2026-05-09T17:05:03+00:00,1310.050786066667,21.83417976777778,4046.13,6150.0,6150.0,1.5199709351899222,1.5199709351899222,0.9999,29.83,149.62,1237.07,1351.86,0.3341118550318452,3,0,3,0,8,7,65,68,15,133,0.5333333333333333,3,8,65,0.03,0.01,-0.05,0.02,,"{""baseToken"":{""address"":""0x409e79C96389C00Fb5a46586acE2615c6d09C76e"",""name"":""AIUSD"",""symbol"":""AIUSD""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":6150,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/7n05nH1ubAhDotGb?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/Qz4pksP1wbeZsHwW?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x409e79c96389c00fb5a46586ace2615c6d09c76e?timestamp=1778424900000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/bridgeaxis""},{""type"":""telegram"",""url"":""https://t.me/bridgeaxis""},{""type"":""discord"",""url"":""https://discord.com/invite/bridgeaxis""}],""websites"":[{""label"":""Website"",""url"":""https://bridgeaxis.io/""},{""label"":""Docs"",""url"":""https://bridgeaxis.io/whitepaper""},{""label"":""GitHub"",""url"":""https://github.com/bridgeaxis-protocol""}]},""labels"":[""v3""],""liquidity"":{""base"":2003.1954,""quote"":2043.03707,""usd"":4046.13},""marketCap"":6150,""pairAddress"":""0xBc1845822894fBA85A74B6a334c760aEFDceB23C"",""pairCreatedAt"":1778346303000,""priceChange"":{""h1"":0.01,""h24"":0.02,""h6"":-0.05,""m5"":0.03},""priceNative"":""0.9999"",""priceUsd"":""0.9999"",""quoteToken"":{""address"":""0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913"",""name"":""USD Coin"",""symbol"":""USDC""},""txns"":{""h1"":{""buys"":8,""sells"":7},""h24"":{""buys"":65,""sells"":68},""h6"":{""buys"":49,""sells"":47},""m5"":{""buys"":3,""sells"":0}},""url"":""https://dexscreener.com/base/0xbc1845822894fba85a74b6a334c760aefdceb23c"",""volume"":{""h1"":149.62,""h24"":1351.86,""h6"":1237.07,""m5"":29.83}}",2026-05-10T14:55:06+00:00
base:0x487172d556884571f3e9fed40b6d7f29f51ff3d8d4a0ad8b4805858b63a2b43c,0x05A53C6153a9040Fbe58A2a106bC84577C34B422,base,uniswap,0x487172d556884571f3e9fed40b6d7f29f51ff3d8d4a0ad8b4805858b63a2b43c,LO0P,WETH,2026-05-10T12:32:45+00:00,142.35078606666667,2.372513101111111,147854.62,313378.0,313378.0,2.1195008989235506,2.1195008989235506,3.133e-06,65625.14,894780.52,1977867.47,1977867.47,13.377109690586606,64,62,64,62,1007,779,2557,1728,1786,4285,0.5638297872340425,64,1007,2557,-20.02,28.43,1209.0,1209.0,,"{""baseToken"":{""address"":""0x05A53C6153a9040Fbe58A2a106bC84577C34B422"",""name"":""LO0P"",""symbol"":""LO0P""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":313378,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/knLyX6JgP7Wra4RB?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/iBJ7p7-TKkSTEVKC?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x05a53c6153a9040fbe58a2a106bc84577c34b422?timestamp=1778424900000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/lo0pEco""}],""websites"":[]},""labels"":[""v4""],""liquidity"":{""base"":27250478734,""quote"":26.7881,""usd"":147854.62},""marketCap"":313378,""pairAddress"":""0x487172d556884571f3e9fed40b6d7f29f51ff3d8d4a0ad8b4805858b63a2b43c"",""pairCreatedAt"":1778416365000,""priceChange"":{""h1"":28.43,""h24"":1209,""h6"":1209,""m5"":-20.02},""priceNative"":""0.000000001344"",""priceUsd"":""0.000003133"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":1007,""sells"":779},""h24"":{""buys"":2557,""sells"":1728},""h6"":{""buys"":2557,""sells"":1728},""m5"":{""buys"":64,""sells"":62}},""url"":""https://dexscreener.com/base/0x487172d556884571f3e9fed40b6d7f29f51ff3d8d4a0ad8b4805858b63a2b43c"",""volume"":{""h1"":894780.52,""h24"":1977867.47,""h6"":1977867.47,""m5"":65625.14}}",2026-05-10T14:55:06+00:00
base:0x1ab70efaad5c80164d82b916805ab6e1aae9743a817cbd806e866be21c44107b,0xF2270F70E4D5AA860337CF1E698b155aDd6E692D,base,uniswap,0x1ab70efaad5c80164d82b916805ab6e1aae9743a817cbd806e866be21c44107b,FLOOD,WETH,2026-05-10T13:55:11+00:00,80.78112581666666,1.3463520969444442,112090.15,195889.0,195889.0,1.7476022647841938,1.7476022647841938,0.0001958,50281.18,774614.99,870402.89,870402.89,7.765204079038168,59,56,59,56,982,962,1264,1198,1944,2462,0.5051440329218106,59,982,1264,31.87,519.0,736.0,736.0,,"{""baseToken"":{""address"":""0xF2270F70E4D5AA860337CF1E698b155aDd6E692D"",""name"":""Flood"",""symbol"":""FLOOD""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":195889,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/caSMRHi7YhP3b7Ib?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/QWhH649uTv5twrgy?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0xf2270f70e4d5aa860337cf1e698b155add6e692d?timestamp=1778426100000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/floodtoken""}],""websites"":[]},""labels"":[""v4""],""liquidity"":{""base"":340214405,""quote"":19.4606,""usd"":112090.15},""marketCap"":195889,""pairAddress"":""0x1ab70efaad5c80164d82b916805ab6e1aae9743a817cbd806e866be21c44107b"",""pairCreatedAt"":1778421311000,""priceChange"":{""h1"":519,""h24"":736,""h6"":736,""m5"":31.87},""priceNative"":""0.00000008388"",""priceUsd"":""0.0001958"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":982,""sells"":962},""h24"":{""buys"":1264,""sells"":1198},""h6"":{""buys"":1264,""sells"":1198},""m5"":{""buys"":59,""sells"":56}},""url"":""https://dexscreener.com/base/0x1ab70efaad5c80164d82b916805ab6e1aae9743a817cbd806e866be21c44107b"",""volume"":{""h1"":774614.99,""h24"":870402.89,""h6"":870402.89,""m5"":50281.18}}",2026-05-10T15:15:57+00:00
base:0x54D281c7cc029a9Dd71F9ACb7487dd95B1EecF5a,0x4ed4E862860beD51a9570b96d89aF5E1B0Efefed,base,pancakeswap,0x54D281c7cc029a9Dd71F9ACb7487dd95B1EecF5a,DEGEN,WETH,2024-07-15T07:28:21+00:00,956627.61445915,15943.793574319167,2905.07,27269014.0,27269014.0,9386.69773878082,9386.69773878082,0.00074,0.0,92.26,646.26,3271.84,1.1262516910091667,0,0,0,0,5,6,252,246,11,498,0.45454545454545453,0,5,252,,0.17,1.58,-0.04,,"{""baseToken"":{""address"":""0x4ed4E862860beD51a9570b96d89aF5E1B0Efefed"",""name"":""Degen"",""symbol"":""DEGEN""},""chainId"":""base"",""dexId"":""pancakeswap"",""fdv"":27269014,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/b0bbfdf2aa7c44176f77b9e541ae3e247c358f0ee1aed5dbe171f5cd5f8f5cd1?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/c865067e6e29f660b5d0c2a69814875c7415c3fc0022434651525c21f03cc24a?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x4ed4e862860bed51a9570b96d89af5e1b0efefed?timestamp=1778426100000"",""socials"":[{""type"":""twitter"",""url"":""https://twitter.com/degentokenbase""},{""type"":""telegram"",""url"":""https://t.me/degentokenbase""}],""websites"":[{""label"":""Website"",""url"":""https://www.degen.tips/""},{""label"":""Farcaster"",""url"":""https://farcaster.xyz/~/channel/degen""}]},""liquidity"":{""base"":754786,""quote"":1.004619,""usd"":2905.07},""marketCap"":27269014,""pairAddress"":""0x54D281c7cc029a9Dd71F9ACb7487dd95B1EecF5a"",""pairCreatedAt"":1721028501000,""priceChange"":{""h1"":0.17,""h24"":-0.04,""h6"":1.58},""priceNative"":""0.0000003168"",""priceUsd"":""0.0007400"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":5,""sells"":6},""h24"":{""buys"":252,""sells"":246},""h6"":{""buys"":65,""sells"":52},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0x54d281c7cc029a9dd71f9acb7487dd95b1eecf5a"",""volume"":{""h1"":92.26,""h24"":3271.84,""h6"":646.26,""m5"":0}}",2026-05-10T15:15:57+00:00
base:0xe2beeb34dcbb64c79fb0715c824959c4376717ba4d8a4bb7983a8bd7e1589ead,0xCC80a655FED2907Edb40B98934bc6fa28418AB07,base,uniswap,0xe2beeb34dcbb64c79fb0715c824959c4376717ba4d8a4bb7983a8bd7e1589ead,Centrifuge,WETH,2026-05-10T14:56:13+00:00,76.71409659999999,1.2785682766666666,15406.71,13991.0,13991.0,0.9081108166506672,0.9081108166506672,1.399e-07,0.0,161671.83,244923.02,244923.02,15.897165585644178,0,0,0,0,224,352,480,837,576,1317,0.3888888888888889,0,224,480,,-90.6,-14.42,-14.42,,"{""baseToken"":{""address"":""0xCC80a655FED2907Edb40B98934bc6fa28418AB07"",""name"":""Centrifuge"",""symbol"":""Centrifuge""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":13991,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/1UNmFrFBsk76_tbq?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/OuolaXeajnsT6Zh4?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0xcc80a655fed2907edb40b98934bc6fa28418ab07?timestamp=1778429700000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/Centrifuge_Fi""}],""websites"":[]},""labels"":[""v4""],""liquidity"":{""base"":101309381741,""quote"":0.5276,""usd"":15406.71},""marketCap"":13991,""pairAddress"":""0xe2beeb34dcbb64c79fb0715c824959c4376717ba4d8a4bb7983a8bd7e1589ead"",""pairCreatedAt"":1778424973000,""priceChange"":{""h1"":-90.6,""h24"":-14.42,""h6"":-14.42},""priceNative"":""0.00000000005987"",""priceUsd"":""0.0000001399"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":224,""sells"":352},""h24"":{""buys"":480,""sells"":837},""h6"":{""buys"":480,""sells"":837},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0xe2beeb34dcbb64c79fb0715c824959c4376717ba4d8a4bb7983a8bd7e1589ead"",""volume"":{""h1"":161671.83,""h24"":244923.02,""h6"":244923.02,""m5"":0}}",2026-05-10T16:12:55+00:00
